id,text,sentiment
1768,Gina Rodriguez Opens Up About Her Anxiety On Instagram - Shape Magazine https://t.co/Qjb3luFAn0,1
1769,Storms grow in the tropics they become a wave-then depression then a tropical storm and on…some become #Hurricanes https://t.co/UZbpB5WIEP,1
1770,Storms grow in the tropics they become a wave-then depression then a tropical storm and on…some become #Hurricanes https://t.co/Lgs1qPk14a,1
1771,Storms grow in the tropics they become a wave-then depression then a tropical storm and on…some become #Hurricanes https://t.co/XR18vimB4x,1
1772,@RudyHavenstein @MikeMtk63 They also forget the #Bankers started the Great Depression while 5-7 MILLION American's… https://t.co/tIejGCQmW2,1
1773,VIDEO: This Is What It Feels Like To Be Depressed. Tonya Ingram has written an open letter to her depression.… https://t.co/LH5wbpxnvp,1
1774,@shiropane @otabekvoice i have no idea why i couldnt find it?? i searched for otabek anxiety and it didnt show 😤😤😤,1
1775,"To much stress and depression for me just gonna laying in bed, vibe to music and smoke some weed ✌�?� https://t.co/TvftuMRx7L",1
1776,BIBLE VERSES ABOUT WORRY AND ANXIETY https://t.co/gmhp3LdoDe,1
1777,@Edana_Beauvais @alij_ Humour can be great for mental health! But you implied all grad students and I think some wo… https://t.co/pQuGtnGlsI,1
1778,RT @neverknownfacts: Not being able to control your negative thoughts is also a warning sign of depression.,1
1779,deciding to get help for my anxiety and depression https://t.co/s3vDmbkRus,1
1780,@StLouisGameTime You just relieved quite a bit of anxiety. Thank you,1
1781,Social anxiety sucks... especially when you want to be social. 😒,1
1782,RT @CynthiaLPhelps: I love this creative take on depression. “This is who I am and I’m struggling.�?  https://t.co/z909xFd68q https://t.co/t…,1
1783,RT @Kaitlynbri: I wish some understood the gravity of depression and the day to day struggles that come with it. I become so antisocial and…,1
1784,Keep shinin. https://t.co/dRymttI0DS,1
1785,I'm also so proud of Alex bc he's come so far since they had to stop shows when he was having anxiety attacks backstage. Seems like he's,1
1786,"""What's anxiety like?""

Well, the fears start coming and they don't stop coming and they don't stop coming and they don't stop coming and th",1
1787,From 2016: Back when actions of government and White House were based on science. https://t.co/gyalV66ih4,1
1788,"RT @jup1897: #JuveReal 

- Do you've anxiety?
- No! ...

😭 https://t.co/v4gW4ZtuWb",1
1789,@JulMolinari I get anxiety watching this,1
1790,omg dumbass https://t.co/3gKA6J22eQ,1
1791,Hand Spinner Tri Fidget Stress Reducer ADHD Anxiety Desk Toy EDC Metal Ball  via eBay https://t.co/l9tc6gb3mu,1
1792,"7 Alternative Therapies for Depression - As I discussed last month, depression is the yin to anxiety’s yang. Be... https://t.co/2F5xEVZVy7",1
1793,Hand Spinner Tri Fidget ADHD Anxiety Austim Stress Reducer Desk Toy EDC Metal  via eBay https://t.co/A2xjrsA9Iv,1
1794,life would be much easier without anxiety so can it choke thank you,1
1795,@_mandilynn_ still doesn't help my dang anxiety. Plus being asked how old my kid is,1
1796,"RT @brucebob60: @dwaynecobb @realDonaldTrump If by chance Trump save money on this issue,  he should put it all to mental health.",1
1797,"Hi @jkrowling, how are you? Where is the title of ""Fantastic Animals 2""? Do not kill us with anxiety! 
E AE VAMO DIVULGAR? 🇧🇷",1
1798,Anxiety is on a million ! I cannot wait for this game to start ! #NBAFinals,1
1799,"RT @alleyesonlils: Your wcw cries all the time about stupid shit , takes 4 depression naps a day and eats her body weight, it's me, I'm ur…",1
1800,"RT @bomsalbum: just imagine how bom was feeling all these years, being witch hunted for taking medicine for her mental health, not being ab…",1
1801,This wedding is giving me so much anxiety,1
1802,"*my anxiety strikes* 
sorry guys i have to go home mum needs me",1
1803,oh yeah this is great for my anxiety:),1
1804,"RT @NAMICommunicate: ""I am not scared of fighting back against my mental health condition"" #MentalHealthMonth #IntoMentalHealth… ",1
1805,Frank Bruno joins campaign trail to talk mental health https://t.co/8k3tNduH0a,1
1806,RT @bomsalbum: you all want to preach about how important mental health is but don't waste time to trash bom.,1
1807,Fun fact I have actually hid in a garage can from a dog and don't have anxiety https://t.co/9FgIAq3yYd,1
1808,@Pikaclicks @JasKnightWing @AmMorgaan it because half of depression is your mindset. obviously there are some thing… https://t.co/KYZ2WAL2B8,1
1809,Trying to make friends at my new job like b/c people give me anxiety: https://t.co/ne3L7EbHPd,1
1810,RT @talkdepress: Did you know depression can also affect how you think? Take the symptom quiz.  https://t.co/H2D5emZVQu,1
1811,"To my younger brother,
I'm sorry.
My depression made my loneliness more important than my attempts to show you the love you deserve from me.",1
1812,"RT @sitegringotes: Hi @jkrowling, how are you? Where is the title of ""Fantastic Animals 2""? Do not kill us with anxiety! 
E AE VAMO DIVULGA…",1
1813,i forgot summer depression existed,1
1814,"A Shattered Heart--where bullying plants the seeds of depression. #MentalHealthAwareness #Depression

https://t.co/1Surrugx4Y",1
1815,I was overdue for an anxiety attack I guess. Yikes,1
1816,RT @MelTrillaaaax3: Take a depression nap https://t.co/UuKTs7QgxH,1
1817,Katie Fought Depression With Exercise — &amp; Lost 137 Pounds https://t.co/skzSdSXF5i I'm convinced there's a connection https://t.co/dQuerotLpK,1
1818,They may not know it but they helped with my anxiety and had added me into the best gc where I met some of the best people,1
1819,Ugh anxiety sucks. Why has it chosen tonight to hit me??,1
1820,LA TAZA TE AMO GRACIAS POR TANTO https://t.co/98IJDHmPJv,1
1821,Calling and writing my reps every day. Absorbing the news. Passing it on. Trying to do tiny things to keep from sinking into depression.,1
1822,#depression news: New Hope for Senior Adults with Depression https://t.co/LzHTbwVzpF,1
1823,#depression news: Micrologia's Role in Neurodegenerative Disease Receives Further Scientific Support https://t.co/ya0zleyMva,1
1824,#MentalHealth Mental Health Mckinney -  https://t.co/eYqy9nXpX7 Plenty of women who suffered from hysteria or epil.… https://t.co/2iloZWZ5MP,1
1825,3 shots of espresso got me on another anxiety level right now,1
1826,"True; not new in the U.S., though. https://t.co/9wkDguGUWA https://t.co/X4j3E8aIuo",1
1827,Anxiety has finally hit me like a truck full of concrete blocks. I dont know if i can do this on my own...,1
1828,#depression news: Microglia's Role in Neurodegenerative Disease Receives Further Scientific Support https://t.co/wlt7bPaE0R,1
1829,"Me: hates something 
(GETS ANXIETY)
Me: likes something
(GETS ANXIETY)
 
Can't WIN FOR LOOSING",1
1830,"RT @JewhadiTM: Until they need an xtra trillion for jet fuel to next ""climate"" conference &amp; to pay 4 climate change anxiety counse… ",1
1831,@jmjones My brain is really trying too drive that home but my anxiety is hard to win over,1
1832,@reneehobbs and class #EDC534 This reminded me of our discussions in class on identity and self discovery. What a s… https://t.co/zNYLY0d0TT,1
1833,"RT @turntxblue18: @Stephademic @realDonaldTrump I'm so sorry to hear that. We need better, more affordable mental health programs in this c…",1
1834,"Don't depression suck, can't sleep can't eat.... cant live 😢",1
1835,there are bunnies running and playing and chasing each other in my backyard so I guess I don't have depression anymore,1
1836,"I've really been going through some ruff shit the last two 3 years , my depression is getting worse each day",1
1837,Broken Dreams and Financial Illusions: The Secret Depression of Black Men https://t.co/U3YFJut5Sx via @blackvoices,1
1838,no homo we smokin depression,1
1839,"@CarlTheCucks @Eidotheia Not evolving or innovating w/environmental changes leads to deaths by starvation, drowning… https://t.co/pMQoJOgYfh",1
1840,"7 Alternative Therapies for Depression - As I discussed last month, depression is the yin to anxiety’s yang. Be... https://t.co/EjfufwFLcx",1
1841,depression nap ?! yes,1
1842,RT @SenaByta: If I gotta battle crippling depression I'mma make it look sexy,1
1843,"7. When I was young I had severe separation issues and anxiety, but I got over it after Grade 1",1
1844,"RT @jontalton: #tbt Phoenix in the Great Depression and the 1930s, saved (again) by the federal government. New photo gallery:… ",1
1845,RT @mohamedoushi: دة انت زط @mohmd_faiz  😂😂😂 https://t.co/qHNfioHe4G,1
1846,Overcoming Job Interview Anxiety: Reduce Stress &amp; Get Hired! Coupon|Free  https://t.co/rQTlj8nmqe #coupon,1
1847,@babyanidala HERE https://t.co/8XO3xcQErw,1
1848,"@RetroSlimes @JasKnightWing @AmMorgaan most depression is like that, but not everyone's. some people have situation… https://t.co/oyppT84sNO",1
1849,"@MckimBarry @blxbb Yeah you're right, but a depression every once in a while sure as hell is better than starving all the time",1
1850,Nothing worse than being sad and having anxiety when you're alone at three am..,1
1851,"RT @CroninBieber: Was so calm and relaxed in Nottingham, come back home to Manchester and my anxiety is through the roof 😭😭😭",1
1852,there has not been anything today that hasn't caused me anxiety please give me a break,1
1853,"Felt dizzy and feverish all day, now I can't stop throwing up but I've barely eaten anything in the last 48 hours. Anxiety sux",1
1854,Someone might as well slap me with a hand Full of procrastination and anxiety because fuck these exams 👋,1
1855,Aameen https://t.co/tMv2bJcDLs,1
1856,"""It was all a lie""😂😂. Anxiety creeping in slooooooooowly.... https://t.co/TwzorzEa4i",1
1857,@Rissgarciaa B has been having anxiety and vertigo type symptom on and off for about 8 months and nobody has any idea what's wrong �?,1
1858,"Depression and Employment: Looking for Work - Looking for work isn’t easy at the best of times, but it can be e... https://t.co/Tp4xK95KCh",1
1859,"1/ Can someone please explain to me why one of the first warnings on almost all anti-depression medications is ""May cause suicidal",1
1860,"Another video, trying to communicate an experience. https://t.co/beoWzuDPnL #panic #panicattack #mentalhealth #anxiety #anxietyproblems",1
1861,my anxiety is literally on mars https://t.co/0L0odkQu8i,1
1862,RT @CounsellorsCafe: Here's what it's really like to suffer from depression | Metro News #depression  https://t.co/6D3pMM8hKd,1
1863,@RetroSlimes @Pikaclicks @JasKnightWing @AmMorgaan js that with two parents diagnosed w/ depression that is not really how it works,1
1864,shut the fuck up melanoma https://t.co/yGhsqGWqJ6,1
1865,"Umso mehr ich zu etwas gedrängt werde,desto schlimmer wird mein Zustand.Dementsprechend schlecht geht es mir dann.#notjustsad #depression",1
1866,RT @DBSAlliance: VIDEO: This Is What It Feels Like To Be Depressed. Tonya Ingram has written an open letter to her depression.… ,1
1867,RT @MentallyAwareNG: 51.It's important for anyone with PTSD to be treated by a mental health provider who is experienced with PTSD. #ptsdli…,1
1868,RT @farhanamughal1: Aameen https://t.co/tMv2bJcDLs,1
1869,@Wes10 Do you think that your animals have depression????,1
1870,RT @Violin_Assassin: Depression is a Battle but this is #MyArena and I will Fight till the end . I will not go down that same path again… ,1
1871,Lets share our reasons why #Sense8 means so much to us It got me out of a depression showing me I am not alone as a… https://t.co/smzJRFiSmr,1
1872,Yall remember when Machel went missing from Carnival and damn near sent us into depression?… https://t.co/6P91YLiEq1,1
1873,"RT @frackreynolds: TELL YOUR BOYFRIEND, IF HE SAYS HES GOT BEEF, THAT IM A VEGETARIAN AND I have a crippling anxiety disorder so hell yeah…",1
1874,"Shout Out: Kate Mahoney, mental health services leader - Chicago Tribune https://t.co/BFq0lUfyg2",1
1875,Healthwise: So what's the deal with anxiety? Here's what's up - Burnaby Now https://t.co/v2WhNuAuZS,1
1876,"@dodo ""Cletus the rescue dog has anxiety and so many health issues — but his new parents know exactly how… https://t.co/LcQdzvjrqr",1
1877,"RT @julietsburke: reminder that fidget spinners/cubes were made for people with ADD/ADHD, autism and/or anxiety and not for your entertainm…",1
1878,RT @onceuponarocki: i love having anxiety attacks 🙃,1
1879,"RT @MentallyAwareNG: 54. Other ongoing problems can include panic disorder, depression, substance abuse, and feeling suicidal. #ptsdliving…",1
1880,An amazing interview with psychiatrist Dr Kelly Brogan regarding mental well-being and overall health. Please liste… https://t.co/a63efzaYNM,1
1881,"My new favorite word is insouciant. Insouciant definition, free from concern, worry, or anxiety https://t.co/HnnWJoeQLM via @dictionarycom",1
1882,RT @kellyjeaaann: If anyone wants to come on and talk on my stream about Mental Health experiences let me know and we can have you on voice…,1
1883,@thedarkswan_ I hope I find one on the floor like last time then 😂 I'm wary about asking bc anxiety but I will try for you 💗,1
1884,SROP ASKING QUESTIONS ABOUT ME MY ANXIETY IS SO HIGH,1
1885,RT @lSABABE: bitch yes wtf i have severe anxiety https://t.co/jF0jTgZFK8,1
1886,RT @JCCAP_Editor: Jeremy Karp: 9/11 decedent's family who were alerted 3+ times of remains were at risk for depression and PTSD.… ,1
1887,Have any of you taken Effexor for depression/anxiety? Thoughts on it?,1
1888,"*talking abt his depression* 
Boy: ""can we talk about something else now.""
Me: ""yeah. what kind of music do u like"" WTF IS WRONG W ME HELP",1
1889,if reading the news gives u anxiety pls raise ur hand,1
1890,#Peak #millennial bc I'll never own a house but #smashed #avocado might distract me from my unending anxiety about… https://t.co/j3jG2RZBWW,1
1891,Okay I need some pills cause this dam game might give me a anxiety attack 😩😩😩,1
1892,We got a rescue dog with anxiety. She gets scared a lot but when she scared she cuddles with Mr Lion and Mr Lion ma… https://t.co/CjUdu2xBN9,1
1893,"RT @SporadicErratic: If someone in your life is experiencing extreme anxiety and/or depression and you are having trouble understanding,… ",1
1894,Social anxiety is real.,1
1895,Toronto’s unpredictable housing market stokes anxiety /via @globeandmail https://t.co/hhiL2SyC9Q,1
1896,Yea know what u mean but due to social anxiety i cant even make the right conversation link or whatever ..dont thin… https://t.co/641y6Y8d2g,1
1897,@brucebob60 @dwaynecobb @realDonaldTrump His mental health... every dime.,1
1898,What fewer women in #STEM means for their mental health https://t.co/9lxy91qiGh #edchat #edtech https://t.co/o7NGrTVcrl,1
1899,RT @flpbis: Connecting the Dots: Integrating Mental Health &amp; PBIS w/ Lucille Eber #PBIS https://t.co/TJaeDXPCls #moswpbs,1
1900,Tiny blood vessel damage tied to depression among older adults https://t.co/4ZIskkV20s via @ReutersIndia,1
1901,What fewer women in #STEM means for their mental health https://t.co/xKCkRwgOTs #edchat #edtech https://t.co/ufsX1lOFXz,1
1902,"All this depression, I don't wanna live",1
1903,"Hey, @FLOTUS - don't you also ""wonder about the mental health"" of someone who mocks a disabled reporter and brags about grabbing lady bits?",1
1904,What fewer women in #STEM means for their mental health https://t.co/8yHmXmXijD #edchat #edtech https://t.co/EKr6OVn4LM,1
1905,"Please, if you ever feel alone or like you need someone to talk to, feel free to hmu. I go through depression too so i know how it feels.",1
1906,i love you phil i'm so proud of you &amp; how far you've come �?��?�?��? https://t.co/32w1SNmaWb,1
1907,Changes in Severity of Allergy and Anxiety Symptoms Are Positively Correlated in Patients with Recurrent... https://t.co/TGgAGflTiH,1
1908,theres so much happening at once im Anxiety,1
1909,RT @siidnayyy: why the fuck does my anxiety think it's okay to ruin my fucking day???,1
1910,"RT @fedupppp: IF MONEY CRASHES MOST CITIZENS WILL BE FINE,THEY WERE DURING DEPRESSION.GLOBALIST R AFRAID  THEIR AGENDA 4 US WILL… ",1
1911,"@saybohmc @RetroSlimes @JasKnightWing @AmMorgaan as i said, it IS how it works for people with situational depressi… https://t.co/PTMAi6M0Tq",1
1912,RT @joelnobis: check out @liveunshaken. a page dedicated to addressing depression and anxiety and sharing the hope found in Christ.,1
1913,if i'm ever having a boyfriend please let him be an otabek https://t.co/8qpHhPSOIt,1
1914,RT @karenomoto: it's so relieving knowing that schools going to be over soon and my mental health is going to improve so much,1
1915,"RT @neverknownfacts: Not having enough sex puts you at risk of anxiety, paranoia and depression",1
1916,I have social anxiety at the nail shop when I'm alone :((,1
1917,RT @troy_glass: i have crippling depression lmao https://t.co/2MY6T5c4so,1
1918,@VisionOfXtasy this shit gives me anxiety.,1
1919,@soapsindepthabc @teenystweeting @GeneralHospital You are so beautiful and loved by so many people. Depression is a horrid disease. �?��?,1
1920,"@ottabek @shiropane I googled otabek anxiety disorder twitter and it was the second result, searching in the twitte… https://t.co/WCy17kn8oa",1
1921,RT @AlexErnst: my anxiety gonna be the death of me,1
1922,RT @JayKenMinaj: Melanie doesn't even possess the vocabulary in the English language let alone the mental sufficiency to be using wo… ,1
1923,"RT @isaacoxkidy: ""It was all a lie""😂😂. Anxiety creeping in slooooooooowly.... https://t.co/TwzorzEa4i",1
1924,@saybohmc @Pikaclicks @JasKnightWing @AmMorgaan its situational. im talking about most 'depression' in american teens honestly,1
1925,@Wafanic i havent broken his card but ofc he won lmfao i just wonder if miley's heart is ok from the anxiety LMaoo,1
1926,RT @juliemoon029Ann: Hallelujah!!! https://t.co/Mus70Nrdhv,1
1927,I get the worst anxiety missing events that I deem important &amp; its never my fault. sigh,1
1928,Depression :( it takes the best of you and leaves the worst behind. Your never seen as the good person you truely are..,1
1929,"RT @neil_taylor_: “If elected, I will help build a better future for people with mental health problems #MindManifesto17 https://t.co/A6a1H…",1
1930,I'm the kind who shows up 45 min before my shift starts cuz my anxiety tells me I'm going to be late if I don't leave an hr &amp; a half earlier,1
1931,Hand Spinner Tri Fidget ADHD Anxiety Austim Stress Reducer Desk Toy EDC Metal  via eBay https://t.co/A5KlCkJTmx,1
1932,@datjimilly Good way to cure my depression *finger gungs* *click click bang bang* 😎,1
1933,Your mental health is just as important as physical health; make sure to take some time to look after both!,1
1934,Wow it me https://t.co/0gmO2KT4jT,1
1935,Going to a show to hang out with a boy in a local band and I HAVE THE WORST ANXIETY. Send help.,1
1936,.@courtenlow perfectly articulated how I experience depression. https://t.co/efF40h0ZJt,1
1937,"If you want change, think change
#PTSD #mentalhealth #PTSDChat #anxiety https://t.co/7lSsxCfR6u",1
1938,"27 - When I have anxiety attacks I put music on and do my hair, somehow it relaxes me.",1
1939,"RT @MindCharity: Mind asked 12,000 UK employees about their mental health and found people in public sector were more likely to take… ",1
1940,Sure do love having clinical depression !!,1
1941,RT @angelachiewa: @louiseacullen - ST elevation in aVR with ST depression in other leads - think triple vessel disease #RATP #RATP2017 http…,1
1942,"@JugoLama Jugo you're an amazing Canuckian! I respect you and I know how crippling depression feels. 
Fact you can… https://t.co/9HcwSgSqSM",1
1943,This matchup tonight is already giving me anxiety lmao,1
1944,@adult_birthday it's a strange mixture of pride and anxiety for the goldfish bowl of intellect you're confined to,1
1945,thx 2 @jordie_acosta i have the perfect crying soundtrack ilysm thx 4 feeding my depression bbg,1
1946,RT @GreenFlash333: Lets share our reasons why #Sense8 means so much to us It got me out of a depression showing me I am not alone as a… ,1
1947,Anxiety is my favorite alarm clock it's so nice,1
1948,"There’s been a resurgence of interest in the anxiety-relieving powers of L-theanine, an amino acid found in green t… https://t.co/bPLaNHTGJx",1
1949,RT @ayyedoherty_: Hi I'm actually still going thru post concert depression heavily,1
1950,"Würde nicht weiter auffallen,wäre ich nicht mehr da.#notjustsad #depression #bipolar #Suizidgedanken",1
1951,@CatarseCat That's depression yeah. Numbness and can't dont want to do anything. I am sorry about what you are going through.,1
1952,Time for @HillaryClinton to see a mental health specialist! #denial https://t.co/4xYB5vmreb,1
1953,Another statement because this post pissed me off; when you've suffered from anxiety since 13 yrs old waking across… https://t.co/KF4RicIJKT,1
1954,RT @someofmybest: prominent mental health advocate https://t.co/ELOabfZttn,1
1955,RT @EllyPurnell: We got a rescue dog with anxiety. She gets scared a lot but when she scared she cuddles with Mr Lion and Mr Lion ma… ,1
1956,"@boodlebrain You're a wonderful grandma punk! (and akjdhf i feel ya on that creator anxiety hoo boy FANDOMS, man)",1
1957,Going to take my depression nap now 🙂,1
1958,Simple Tips On How To Deal With Anxiety - https://t.co/u4xAvZTz0m,1
1959,RT @Dougarony: @RudyHavenstein @MikeMtk63 They also forget the #Bankers started the Great Depression while 5-7 MILLION American's… ,1
1960,"RT @myrandabrown_: Find someone that doesnt only want u to look good, but wants ur mind right &amp; for u to be good w/ god. Physical, mental,…",1
1961,AND STILL ANXIETY TOOTHLESS SILENT,1
1962,RT @zachxr: i hate having anxiety so much not being able to enjoy myself or meet new people really fucks w my head,1
1963,Is this an existential crisis or just regular depression?,1
1964,RT @shazizafar1: @WaseemBadami bhai ny apka question poocha hai 😄 https://t.co/xEtgrPJfx6,0
1965,"When I went to the dr she said ""you have gone through this whole presidency w.o gaining weight!"" And I go ""that's w… https://t.co/WJt8z2aZyK",1
1966,How to cope with anxiety - https://t.co/30cL2g2Qun,1
1967,RT @smeltzerb: https://t.co/SyiJ1YXotI,1
1968,RT @uprun4life: 6 Ways to Ease #Anxiety Symptoms Without Medication https://t.co/UqVQn4Fynj #health @uprun4life,1
1969,@alisajoy331 @iamfonda @cj_disabledVet YoU cant fool this lady. She survived the Great Depression &amp; Dust Bowl &amp;WWII.,1
1970,Apparently @billpeduto thinks windmills and robots will lead Pittsburgh into a golden era. Better get ready for the coming depression.,1
1971,"@FoxNews I pity her, she needs mental health help. Thats all.",1
1972,"RT @izaiahking: Being a teenager is so anxiety inducing, like there is so much on your plate and at stake.. STAY FOCUSED AND STAY POSITIVE,…",1
1973,I hate this feeling! Anxiety sucks,1
1974,Personality types - prone to mental health conditions. - https://t.co/9Ys5Yz4Z3O,1
1975,10. i cant smoke weed anymore cause it gave me bad anxiety attacks like 3 times and its not worth the risk 4 me,1
1976,My anxiety is on 100000000000,1
1977,"RT @DPGInvestments: Hated being me most my life!
- Learning disabilities 
- Horror home life
- No friends 
- Substance abuse issues
- M… ",1
1978,"RT @BJBWalter: @MarilynJLevins1 @FoxNews @HillaryClinton No, #LockHerUp . She'll get plenty of mental health help in prison. And s… ",1
1979,Otsego MN USA - #Mental #Health Practitioner I - The Mental Health Practitioner I Is responsi... https://t.co/JIpjFRTpAf #CAREER #WORK #JOB,1
1980,"Don't make it part of BC because our mental health funding has been cut and everything's so expensive, just make a new province",1
1981,RT @____suzz: just told my boss I had depression and she told me to drink orange juice. please RT this so other ppl w depression can be cur…,1
1982,getting hit by a wave of anxiety at 1.30 when you havent properly had anxiety in years https://t.co/HXT6JyU6Jh,1
1983,RT @VersesForever: Get rid of your of worries. Cast all your anxiety on Him because He cares for you. - 1Peter 5:7,1
1984,"Trump and all climate change deniers make my anxiety go ⬆�?⬆�? Like, do you have eyes? A brain? The idiocy is overwhelmingly.",1
1985,"@JLallanes @twicescoaster @riseseokjn @soompi but there are sasaengs, so yea, harsh stuff. I hope no one gets serio… https://t.co/fGJIXYj2Sn",1
1986,A nightly bowl then a bubble bath to end my day bc FUCK anxiety attacks.,1
1987,RT @javaher0: i hate crowded places they give me anxiety :))))),1
1988,seeing pictures of danek on twitter gives me actual anxiety flashbacks from her acting class,1
1989,"RT @Magikarp_Fish: ""What's anxiety like?""

Well, the fears start coming and they don't stop coming and they don't stop coming and they don'…",1
1990,RT @kweezus: Y'all drinking to blackout and forget about all your problems and depression even if just for a short while? https://t.co/iB7U…,1
1991,"#Depression sucks, gimme the drugs",1
1992,"today is my last day of lectures before exams and tbh I'm proud of myself, this is such a milestone in my mental health",1
1993,"RT @OSUBrainHealth: .@OSUWexMed's own John Campo, MD on the importance of unified understanding of #mentalhealth #brainhealth… ",1
1994,24. one of the best things to get me out of a depression funk is buying fastfood and eating in my car in a parking lot and watching ppl IDK,1
1995,We're #hiring! Click to apply: Registered Nurse (RN) - Mental Health Residential Rehabilitation... - https://t.co/BtXsXbaymK #Nursing #Job,1
1996,RT @robperillo: Statistics also dictate there is better than 90% chance of a tropical disturbance/depression impacting LA. Brutal r… ,1
1997,📷 anxietyproblem: This blog is Dedicated to anyone suffering from Anxiety! Please Follow Us if You Can... https://t.co/io5lnWw5CL,1
1998,RT @believixmagic: LA TAZA TE AMO GRACIAS POR TANTO https://t.co/98IJDHmPJv,1
1999,ASK ME HOW MY ADDICTION TO YANINA LATORRE MEMES IS DRIVING ME DOWN A SOCIAL ANXIETY SPIRAL AND RUINING MY LIFE https://t.co/TeX9VNsd6O,1
2000,His layout is giving me anxiety https://t.co/KtQ6rxJSma,1
2001,@idk_u82 @SarahPalinUSA You know who got this country out of a rut cause by a economic depression by he bush,1
2002,I just had another moment of clarity and anxiety attack. USA is doomed under the trump regime.  Heading to the liquor cabinet after a Valium,1
2003,"molly: my mental health is SO bad atm
molly: i LOVE... — Yooooo you understand my mental health has nothing ... https://t.co/2hV2izAGPE",1
2004,This gives me so much anxiety.... https://t.co/ab0IJWIsvW,1
2005,I need anxiety medicine man I am shaking,1
2006,RT @_MichaelWood_: Important not to let your ego get in the way of your mental health. It's courageous to confide in someone you trust to g…,1
2007,I get depressed a lot but CoD and my friends and family make me happy. Idk what it is but IW makes depression even worse for me. I need ww2.,1
2008,"I've got what scientists call, ""the big depression""",1
2009,10 Real People On What Finally Worked For Their Anxiety https://t.co/jlGr0ZVT0x https://t.co/qtDG9PPpv8,1
2010,"your mental health comes before anything, remember that!",1
2011,"@rooshoos This is why i have anxiety attacks, stress regularly, and have urges to harm myself in creative ways (painfully resisting). 😥",1
2012,RT @Gabbbbriellle: Omg yes. 😣😖 https://t.co/Bg3HGhseY9,1
2013,"Don't make it part of BC because our mental health funding has been cut back and everything's so expensive, just make a new province",1
2014,Crazy Talk: Should I Get an Emotional Support Animal For My Mental Health? https://t.co/8vWeluRWvC,1
2015,my anxiety is bad xD,1
2016,"Würde/wird nicht weiter auffallen,wäre/bin ich nicht mehr da.#notjustsad #depression #bipolar #Suizidgedanken",1
2017,"RT @OURSELVES_BLACK: Do you really know what depression is? Find out here.
https://t.co/LtAaphoNkU",1
2018,depression nap #2 is a-go,1
2019,anxiety attack,1
2020,Random spouts of depression when you wake up from a great nap &gt;,1
2021,"RT @thenation: A major study paints a grim picture of how climate change will affect health, both physical and mental. https://t.co/jY6Vw4f…",1
2022,"I have so much anxiety right now, I hate it.",1
2023,- ̗̀ 5 ways to deal with depression without taking pills  ̖�?- lacey #laceystips https://t.co/gZEsEV8ney #polyvoreStyle,1
2024,"RT @emilyklattsk: Winter anxiety vs. Summer anxiety: basically the same, except I can also drink on a patio six days a week",1
2025,legit. it sucks having to take medicine twice a day and go to a therapist every month and always have panic attacks… https://t.co/vhRC0H6Ko3,1
2026,"so the guy i'm on a ""date"" with is building legos while i sit in Gay Anxiety. fun. https://t.co/qErpjgruIN",1
2027,RT @soapsindepthabc: Sending love to @teenystweeting who recently opened up about her struggle with depression —&gt;… ,1
2028,RT @camerontewson: #TuesdayMotivation I'm talking about Mental Health via @ChildMindDotOrg. See more here: https://t.co/A78Z8Kd6BD https://…,1
2029,"And, I don't mind if they're talking shits about me. But, lama-kelamaan my anxiety and depression hits me. It's not a good thing.",1
2030,It is happening here in US especially in Illinois where we haven't had a state budget for over 700 days! https://t.co/3FcuHKgJSz,1
2031,#BloggessTribe https://t.co/RoCjQIRJ1Q,1
2032,"RT @Mike_P_Williams: She's has to be trolling. People genuinely question the mental health of her husband each day, with the very distur… ",1
2033,My aesthetic https://t.co/Nnba4itB4P,1
2034,I'm probably going to have to get a new job but my anxiety levels are not going to make that easy....hahahahaha,1
2035,This is l https://t.co/H2UqsQjj1H,1
2036,Why You Shouldn't Be Jealous I Spent All Day in Bed | HuffPost https://t.co/QTWs1MIdtQ,1
2037,"Zach

I’ve battled intense anxiety for a couple years. I started taking CBD oil less than a year ago, and it’s... https://t.co/DlAYcdaqfx",1
2038,"@Jonobido Ah yes, mental health bigotry as you say they might not purge all minorities, Trotsky-man.",1
2039,RT @morguebaby_: I really wish I had better control oh my anxiety it's been so hard to deal with,1
2040,RT @em_dunc: I think it would be rad if having regular mental health checkups with a therapist was as common as physical checkups with your…,1
2041,RT @Naomineillx: seeing pictures of danek on twitter gives me actual anxiety flashbacks from her acting class,1
2042,"RT @SurvivingMyPast: Anxiety's lies, ""I'm not good enough"" - https://t.co/ZOSFTdyNRs Read on &gt;&gt;  #Anxiety #ChronicBlogs #MentalHealth… ",1
2043,@pomospice TY! My last job was the awful combo of personal/mental health/career nonsense so I def get that. Here's to new beginnings!,1
2044,When you nightmares seem so real they scare you and you wake up from it with extra anxiety,1
2045,I wanna be excited about Blackpool but my anxiety is so bad I'm incredibly dissociated &amp; pukey 😩,1
2046,Me gustó un video de @YouTube https://t.co/Ayi3Tq7a4V MENTAL HEALTH MONDAYS: OUR STORIES PART 1,1
2047,So I'm not allowed to have mental health issues and love myself at the same time???? Right okay boo,1
2048,"@2ndcalling Also, please do poke me if you ever want to chat! I've had a lot of anxiety growing up, and talking hel… https://t.co/KodKvLFKMA",1
2049,2- I refused to put a label on my anxiety until this past semester when it got out of control. I thought that there was no way what I was--,1
